"ID";"Name";"Longitude_WGS84";"Latitude_WGS84";"Street";"AdmArea";"District";"RouteNumbers";"StationName";"Direction";"Pavilion";"OperatingOrgName";"EntryState";"global_id";"geoData";
"7459";"«Метро Каширская (пос.)», улица Маршала Шестопалова (от центра)";"37.6461624366733";"55.6538668486173";"улица Маршала Шестопалова";"Южный административный округ";"район Москворечье-Сабурово";"А162; А192; А221; А269; А607; А150";"Метро Каширская (пос.)";"от центра";"нет";"";"активна";"1723232";"{type=Point, coordinates=[37.646162467148, 55.6538664794938]}";
"7465";"«Просп. Вернадского», улица Строителей (в центр)";"37.5305588894256";"55.6894686421805";"улица Строителей";"Юго-Западный административный округ";"Ломоносовский район";"А113; А111";"Просп. Вернадского";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723234";"{type=Point, coordinates=[37.5305589199211, 55.6894682734498]}";
"7416";"«Ул. Павла Андреева», улица Павла Андреева (в центр)";"37.6237662367705";"55.7209416909627";"улица Павла Андреева";"Южный административный округ";"Даниловский район";"А632";"Ул. Павла Андреева";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723235";"{type=Point, coordinates=[37.6237662671688, 55.7209413224902]}";
"7417";"«Метро Владыкино», Сусоколовское шоссе (от центра)";"37.5900724781282";"55.845725542682";"Сусоколовское шоссе";"Северо-Восточный административный округ";"район Марфино";"А24; А24К; А76; А85; А76к; АМ9";"Метро Владыкино";"от центра";"нет";"";"активна";"1723236";"{type=Point, coordinates=[37.5900725084952, 55.8457251750472]}";
"7418";"«Универмаг», Ключевая улица (в центр)";"37.7594186316838";"55.6371152970823";"Ключевая улица";"Южный административный округ";"район Братеево";"А765; А619; А740";"Универмаг";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723237";"{type=Point, coordinates=[37.759418661909, 55.6371149279779]}";
"7419";"«Ключевая ул.», Ключевая улица (в центр)";"37.7569707102957";"55.6398546208224";"Ключевая улица";"Южный административный округ";"район Братеево";"А765; А619; А740";"Ключевая ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723238";"{type=Point, coordinates=[37.7569707410888, 55.6398542518449]}";
"7420";"«Братеево», улица Борисовские Пруды (от центра) (1)";"37.766648799181";"55.6430285068554";"улица Борисовские Пруды";"Южный административный округ";"район Братеево";"А765; А619; А764; А738";"Братеево";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723239";"{type=Point, coordinates=[37.7666488297337, 55.6430281376699]}";
"7422";"«Детская п-ка № 18», Космодамианская набережная (от центра)";"37.6450809793703";"55.7359867502525";"Космодамианская набережная";"Центральный административный округ";"район Замоскворечье";"А158; А632; АМ6; А13";"Детская п-ка № 18";"от центра";"да";"ООО «Праймсайт»";"активна";"1723240";"{type=Point, coordinates=[37.6450810097821, 55.7359863815437]}";
"7423";"«Дербеневская ул.», 3-й Дербеневский переулок (от центра)";"37.652610002719";"55.7266207319569";"3-й Дербеневский переулок";"Южный административный округ";"Даниловский район";"А632";"Дербеневская ул.";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723241";"{type=Point, coordinates=[37.6526100326785, 55.7266203632004]}";
"7498";"«Страховое общество РЕСО-Гарантия», Нагорный проезд (от центра)";"37.6161566560033";"55.687834616148";"Нагорный проезд";"Южный административный округ";"Нагорный район";"АМ5; А44";"Страховое общество РЕСО-Гарантия";"от центра";"нет";"";"активна";"1723242";"{type=Point, coordinates=[37.6161566859736, 55.6878342475966]}";
"7499";"«Нагорный пр.», Нагорный проезд (от центра)";"37.6204070682811";"55.6902325566306";"Нагорный проезд";"Южный административный округ";"Нагорный район";"АМ5; А44";"Нагорный пр.";"от центра";"нет";"";"активна";"1723243";"{type=Point, coordinates=[37.6204070979672, 55.690232188284]}";
"7500";"«Госпитальная пл.», Солдатская улица (в центр)";"37.6994501425083";"55.7663117378242";"Солдатская улица";"Юго-Восточный административный округ";"район Лефортово";"Тм46; Тм32; Тм43";"Госпитальная пл.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723244";"{type=Point, coordinates=[37.6994501737457, 55.7663113696543]}";
"7501";"«Ул. Семеновский Вал», Семёновский проезд (от центра)";"37.7158003494799";"55.7762331096224";"Семёновский проезд";"Восточный административный округ";"район Соколиная Гора";"Тм32; Тм43; Тм46";"Ул. Семеновский Вал";"от центра";"нет";"";"активна";"1723245";"{type=Point, coordinates=[37.7158003805905, 55.7762327412631]}";
"7502";"«Кирпичная ул.», Семёновский проезд (от центра)";"37.7197157735016";"55.7781787150573";"Семёновский проезд";"Восточный административный округ";"район Соколиная Гора";"Тм32; Тм43; Тм46";"Кирпичная ул.";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723246";"{type=Point, coordinates=[37.7197158045371, 55.7781783468613]}";
"7016";"«Павелецкая наб., 2», Павелецкая набережная (в центр)";"37.6474806643168";"55.7171231067332";"Павелецкая набережная";"Южный административный округ";"Даниловский район";"А106; А12Ц; А158; А184; А632";"Павелецкая наб., 2";"в центр";"нет";"";"активна";"1723247";"{type=Point, coordinates=[37.6474806946295, 55.7171227378898]}";
"7017";"«Детский сад», Дербеневская набережная (от центра)";"37.6518901051677";"55.7199312641448";"Дербеневская набережная";"Южный административный округ";"Даниловский район";"А106; А12Ц; А158; А184; А632";"Детский сад";"от центра";"нет";"";"активна";"1723248";"{type=Point, coordinates=[37.6518901353772, 55.7199308953592]}";
"7018";"«Дербеневская наб., 7», Дербеневская набережная (от центра)";"37.6564775112307";"55.7237859098836";"Дербеневская набережная";"Южный административный округ";"Даниловский район";"А106; А12Ц; А158; А184; А632";"Дербеневская наб., 7";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723249";"{type=Point, coordinates=[37.6564775418118, 55.7237855413046]}";
"7019";"«Новоспасский мост», Кожевническая улица (в центр)";"37.6502022290221";"55.7285301974941";"Кожевническая улица";"Центральный административный округ";"район Замоскворечье";"А106; А12Ц; А158; А632";"Новоспасский мост";"в центр";"нет";"";"активна";"1723250";"{type=Point, coordinates=[37.6502022593703, 55.7285298289501]}";
"7020";"«Кожевническая ул.», Кожевническая улица (в центр)";"37.6432432327732";"55.7302993392198";"Кожевническая улица";"Центральный административный округ";"район Замоскворечье";"А106; А12Ц; А158; А632";"Кожевническая ул.";"в центр";"нет";"";"активна";"1723251";"{type=Point, coordinates=[37.6432432633202, 55.730298970902]}";
"7021";"«Метро Таганская», Таганская площадь (от центра)";"37.6527619728915";"55.7410829566205";"Таганская площадь";"Центральный административный округ";"Таганский район";"А106; А156; А51; АБК";"Метро Таганская";"от центра";"да";"ООО «Праймсайт»";"активна";"1723252";"{type=Point, coordinates=[37.6527620038347, 55.7410825880032]}";
"7022";"«Павелецкий вокз.», Павелецкая площадь (в центр)";"37.6389652494159";"55.7300863458025";"Павелецкая площадь";"Центральный административный округ";"район Замоскворечье";"А106; А12Ц; А158; А632";"Павелецкий вокз.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723253";"{type=Point, coordinates=[37.6389652802387, 55.7300859773011]}";
"7898";"«Интернат», Новоцарицынское шоссе (в центр)";"37.6933789220296";"55.6174209651451";"Новоцарицынское шоссе";"Южный административный округ";"район Орехово-Борисово Северное";"А151; А151к";"Интернат";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723256";"{type=Point, coordinates=[37.693378952725, 55.6174205956696]}";
"6958";"«Домодедовская ул., 46», Домодедовская улица (от центра)";"37.7154904538362";"55.6006210784301";"Домодедовская улица";"Южный административный округ";"район Орехово-Борисово Южное";"А274; А694; А766; А795; АН5; А148";"Домодедовская ул., 46";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723257";"{type=Point, coordinates=[37.7154904839301, 55.6006207089318]}";
"6959";"«Орехово (3)», Ясеневая улица (от центра)";"37.7195663616517";"55.6006012460721";"Ясеневая улица";"Южный административный округ";"район Орехово-Борисово Южное";"А148; А274; А510; А694; А704; А766; А795; АН5";"Орехово-3";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723258";"{type=Point, coordinates=[37.7195663918993, 55.6006008764302]}";
"7433";"«Винницкая ул.», Мичуринский проспект (в центр)";"37.4993776477068";"55.6976615811114";"Мичуринский проспект";"Западный административный округ";"район Раменки";"А47; А57; А661; А715; А902; АБН; АН1; Тб17";"Винницкая ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723259";"{type=Point, coordinates=[37.4993776781194, 55.6976612124478]}";
"7434";"«Раменки», Мичуринский проспект (в центр)";"37.4956141090927";"55.6955596833809";"Мичуринский проспект";"Западный административный округ";"район Раменки";"А47; А57; А661; А715; АБН; АН1; Тб17";"Раменки";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723260";"{type=Point, coordinates=[37.4956141402287, 55.6955593149375]}";
"7435";"«Выставочный зал», Мичуринский проспект (в центр)";"37.4918600564304";"55.6936058613309";"Мичуринский проспект";"Западный административный округ";"район Раменки";"А47; А57; А661; А715; Тб17";"Выставочный зал";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723261";"{type=Point, coordinates=[37.491860087854, 55.6936054926072]}";
"7436";"«Мичуринский просп., 58», Мичуринский проспект (в центр)";"37.4885657057833";"55.6918203882384";"Мичуринский проспект";"Западный административный округ";"район Раменки";"А47; А57; А661; А715; Тб17";"Мичуринский просп., 58";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723262";"{type=Point, coordinates=[37.4885657368226, 55.6918200193589]}";
"7437";"«Мичуринский просп., 58», Мичуринский проспект (от центра) (1)";"37.487272226118";"55.6915143926932";"Мичуринский проспект";"Западный административный округ";"район Раменки";"Тб17; А57; А47";"Мичуринский просп., 58";"от центра";"нет";"";"активна";"1723263";"{type=Point, coordinates=[37.4872722572105, 55.6915140242073]}";
"7438";"«Выставочный зал», Мичуринский проспект (от центра) (1)";"37.4907053657512";"55.6934254833106";"Мичуринский проспект";"Западный административный округ";"район Раменки";"А661; А47; А57; Тб17; А661оп";"Выставочный зал";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723264";"{type=Point, coordinates=[37.4907053970474, 55.6934251147967]}";
"7439";"«Винницкая ул.», Мичуринский проспект (от центра) (1)";"37.4976312776497";"55.6975006580088";"Мичуринский проспект";"Западный административный округ";"район Раменки";"А47; А57; А661; А715; А902; АБН; АН1; Тб17";"Винницкая ул.";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723265";"{type=Point, coordinates=[37.4976313090804, 55.6975002895531]}";
"7440";"«Мичуринский просп., 21», Мичуринский проспект (от центра) (1)";"37.5010446582114";"55.6994255065626";"Мичуринский проспект";"Западный административный округ";"район Раменки";"А47; А57; А661; А715; АБН; АН1; Тб17";"Мичуринский просп., 21";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723266";"{type=Point, coordinates=[37.5010446889593, 55.6994251379734]}";
"7441";"«Озерная ул. (пос.)», Проектируемый проезд № 1980 (от центра)";"37.4502082628964";"55.6714085032833";"Проектируемый проезд № 1980";"Западный административный округ";"район Очаково-Матвеевское";"А261; А57; А688; АН1; Тб17; Тб62; А667; ТбМ4";"Озерная ул. (пос.)";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723267";"{type=Point, coordinates=[37.4502082938915, 55.6714081343769]}";
"6938";"«Домодедовская ул.», Ореховый бульвар (в центр)";"37.7085248852299";"55.6095443198106";"Ореховый бульвар";"Южный административный округ";"район Орехово-Борисово Северное";"А117; А274; А711; А758Ф; А765; А275";"Домодедовская ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723268";"{type=Point, coordinates=[37.7085249157989, 55.6095439502367]}";
"6939";"«Детский сад», Ореховый бульвар (от центра) (1)";"37.7051713226189";"55.6087993416742";"Ореховый бульвар";"Южный административный округ";"район Орехово-Борисово Южное";"А117; А274; А711; А758Ф; А765; А275";"Детский сад";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723269";"{type=Point, coordinates=[37.705171353029, 55.6087989720964]}";
"6940";"«Детский сад», Ореховый бульвар (в центр)";"37.7047128697998";"55.608921926922";"Ореховый бульвар";"Южный административный округ";"район Орехово-Борисово Северное";"А117; А274; А711; А758Ф; А765; А275";"Детский сад";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723270";"{type=Point, coordinates=[37.7047129005194, 55.608921557826]}";
"7466";"«Ул. Строителей, 7», улица Строителей (в центр)";"37.5358356772844";"55.6864669196463";"улица Строителей";"Юго-Западный административный округ";"Ломоносовский район";"А113; А111";"Ул. Строителей, 7";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723271";"{type=Point, coordinates=[37.5358357077216, 55.6864665508938]}";
"7478";"«Ул. Строителей», улица Строителей (от центра)";"37.5390074312823";"55.684932729329";"улица Строителей";"Юго-Западный административный округ";"Гагаринский район";"А113; А111";"Ул. Строителей";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723273";"{type=Point, coordinates=[37.539007461685, 55.6849323605651]}";
"7479";"«Ул. Строителей, 7», улица Строителей (от центра)";"37.5353909039805";"55.6869700923851";"улица Строителей";"Юго-Западный административный округ";"Гагаринский район";"А113; А111";"Ул. Строителей, 7";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723274";"{type=Point, coordinates=[37.535390934423, 55.6869697236359]}";
"7480";"«Просп. Вернадского», улица Строителей (от центра)";"37.5314960440789";"55.6892383797557";"улица Строителей";"Юго-Западный административный округ";"Гагаринский район";"А113; А111";"Просп. Вернадского";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723275";"{type=Point, coordinates=[37.5314960745646, 55.6892380110229]}";
"7481";"«Ул. Лебедева», Ломоносовский проспект (от центра) (3)";"37.5281041884553";"55.6983527996009";"Ломоносовский проспект";"Западный административный округ";"район Раменки";"А447; А113; А111";"Ул. Лебедева";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723276";"{type=Point, coordinates=[37.5281042189936, 55.6983524309251]}";
"7482";"«Уссурийская ул. (к/ст)», Хабаровская улица (в центр)";"37.8242889825854";"55.8219189229495";"Хабаровская улица";"Восточный административный округ";"район Гольяново";"А257К; Тб83; Тб41; Тб32; Тб23; А257; АН3";"Уссурийская ул. (к/ст)";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723277";"{type=Point, coordinates=[37.8242890133496, 55.8219185548064]}";
"7483";"«7-я Парковая ул. (выс.)», Измайловский бульвар (от центра)";"37.7943302904038";"55.7964672161828";"Измайловский бульвар";"Восточный административный округ";"район Измайлово";"Тб55";"7-я Парковая ул. (выс.)";"от центра";"нет";"";"активна";"1723278";"{type=Point, coordinates=[37.79433032115, 55.7964668481416]}";
"6808";"«Студгородок», улица Москворечье (от центра)";"37.6542482535019";"55.6441694354644";"улица Москворечье";"Южный административный округ";"район Москворечье-Сабурово";"А162; А192; А221; А269";"Студгородок";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723279";"{type=Point, coordinates=[37.6542482838233, 55.6441690663492]}";
"6809";"«Метро Кантемировская», Пролетарский проспект (от центра) (8)";"37.6559098780166";"55.6359427575868";"Пролетарский проспект";"Южный административный округ";"район Царицыно";"А150; А839";"Метро Кантемировская";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723280";"{type=Point, coordinates=[37.6559099083639, 55.6359423886204]}";
"6810";"«Бакинская ул.», Кавказский бульвар (от центра) (1)";"37.6546716817065";"55.6280033385361";"Кавказский бульвар";"Южный административный округ";"район Царицыно";"А182; А217; А839; А150";"Бакинская ул.";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723281";"{type=Point, coordinates=[37.6546717118891, 55.6280029693544]}";
"6811";"«14-я гор. б-ца», Кавказский бульвар (от центра)";"37.6492081872071";"55.6282139111706";"Кавказский бульвар";"Южный административный округ";"район Царицыно";"А182; А217; А839; А150";"14-я гор. б-ца";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723282";"{type=Point, coordinates=[37.6492082176389, 55.6282135420625]}";
"7503";"«Кирпичная ул.», Семёновский проезд (в центр)";"37.719643089835";"55.778427246645";"Семёновский проезд";"Восточный административный округ";"район Соколиная Гора";"Тм32; Тм43; Тм46";"Кирпичная ул.";"в центр";"нет";"";"активна";"1723283";"{type=Point, coordinates=[37.7196431209497, 55.7784268780633]}";
"7504";"«Ул. Семеновский Вал», Семёновский проезд (в центр) (1)";"37.7153073137166";"55.7762433251587";"Семёновский проезд";"Восточный административный округ";"район Соколиная Гора";"Тм32; Тм43; Тм46";"Ул. Семеновский Вал";"в центр";"нет";"";"активна";"1723284";"{type=Point, coordinates=[37.7153073447389, 55.7762429566338]}";
"7505";"«Даниловский рынок», улица Серпуховский Вал (от центра) (1)";"37.6182458895919";"55.711752919405";"улица Серпуховский Вал";"Южный административный округ";"Даниловский район";"Тм14; Тм16; Тм35; Тм38; Тм39; Тм47; ТмА";"Даниловский рынок";"от центра";"нет";"";"активна";"1723285";"{type=Point, coordinates=[37.6182459203253, 55.7117525508111]}";
"7506";"«Хавская ул.», улица Серпуховский Вал (от центра) (1)";"37.6141420745556";"55.7118742077787";"улица Серпуховский Вал";"Южный административный округ";"Даниловский район";"Тм14; Тм16; Тм35; Тм38; Тм39; Тм47; ТмА";"Хавская ул.";"от центра";"нет";"";"активна";"1723286";"{type=Point, coordinates=[37.6141421053057, 55.7118738393432]}";
"7507";"«Ул. Серпуховский Вал», улица Серпуховский Вал (в центр)";"37.6079066319299";"55.7120227704931";"улица Серпуховский Вал";"Южный административный округ";"Даниловский район";"Тм14; Тм16; Тм35; Тм38; Тм39; Тм47; ТмА";"Ул. Серпуховский Вал";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723287";"{type=Point, coordinates=[37.6079066626851, 55.7120224020628]}";
"7508";"«Ул. Лестева», улица Шаболовка (в центр)";"37.6076200089982";"55.7144497227408";"улица Шаболовка";"Южный административный округ";"Даниловский район";"Тм14; Тм26; Тм39; Тм47; ТмА";"Ул. Лестева";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723288";"{type=Point, coordinates=[37.6076200390297, 55.7144493539945]}";
"7509";"«Метро Шаболовская», улица Шаболовка (в центр)";"37.6091017570816";"55.7182938452221";"улица Шаболовка";"Южный административный округ";"Донской район";"Тм14; Тм26; Тм39; Тм47; ТмА";"Метро Шаболовская";"в центр";"нет";"";"активна";"1723289";"{type=Point, coordinates=[37.6091017876349, 55.7182934765317]}";
"7033";"«Перовский рынок - Платф. Новогиреево», Кетчерская улица (от центра)";"37.8184732206078";"55.7432776455342";"Кетчерская улица";"Восточный административный округ";"район Вешняки";"А21";"Перовский рынок - Платф. Новогиреево";"от центра";"нет";"";"активна";"1723290";"{type=Point, coordinates=[37.8184732512641, 55.7432772767432]}";
"7034";"«Автокомбинат № 40», Кетчерская улица (от центра)";"37.8341112981249";"55.7437113270289";"Кетчерская улица";"Восточный административный округ";"район Вешняки";"А21; А706; А811; АН4; Тб77";"Автокомбинат № 40";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723291";"{type=Point, coordinates=[37.8341113285314, 55.7437109585496]}";
"7035";"«Юбилейный просп.», Носовихинское шоссе (от центра)";"37.8532256091918";"55.7446680707537";"Носовихинское шоссе";"Восточный административный округ";"район Новокосино";"А21; А706; А760; А811; АН4; Тб77";"Юбилейный просп.";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723292";"{type=Point, coordinates=[37.8532256402486, 55.7446677023724]}";
"7036";"«Метро Новокосино», Городецкая улица (от центра) (2)";"37.8632513175226";"55.7450164676886";"Городецкая улица";"Восточный административный округ";"район Новокосино";"А14; А21; А706; А723; А760; А773; А811; АН4";"Метро Новокосино";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723293";"{type=Point, coordinates=[37.8632513481674, 55.7450160990656]}";
"7037";"«Метро Новокосино», Городецкая улица (от центра) (3)";"37.8645262106239";"55.7429128575941";"Городецкая улица";"Восточный административный округ";"район Новокосино";"А14; А21; А613; А723; А792; А79; А811; АН4; Тб77";"Метро Новокосино";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723294";"{type=Point, coordinates=[37.8645262417063, 55.7429124889289]}";
"6960";"«16-й автобусный парк», Каширское шоссе (в центр) (1)";"37.7259968718215";"55.5963836430154";"Каширское шоссе";"Южный административный округ";"район Орехово-Борисово Южное";"А37; А717; АН5; А95";"16-й автобусный парк";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723295";"{type=Point, coordinates=[37.7259969018976, 55.5963832737187]}";
"6961";"«Ст. Бирюлево - тов. (пос.)», Касимовская улица (от центра) (1)";"37.655531046293";"55.5949128958224";"Касимовская улица";"Южный административный округ";"район Бирюлёво Восточное";"А221; А756; А162";"Ст. Бирюлево - тов. (пос.)";"от центра";"нет";"";"активна";"1723296";"{type=Point, coordinates=[37.6555310761613, 55.5949125265748]}";
"6966";"«Префектура ЮАО», Автозаводская улица (от центра) (1)";"37.6534881532129";"55.7051093123123";"Автозаводская улица";"Южный административный округ";"Даниловский район";"А99; А263";"Префектура ЮАО";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723297";"{type=Point, coordinates=[37.6534881834385, 55.7051089434985]}";
"6968";"«Метро Коломенская», проспект Андропова (от центра) (2)";"37.663199111253";"55.6779736278232";"проспект Андропова";"Южный административный округ";"район Нагатино-Садовники";"А820; А701";"Метро Коломенская";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723298";"{type=Point, coordinates=[37.6631991418074, 55.6779732590299]}";
"6973";"«Лебедянская ул.», Лебедянская улица (от центра)";"37.6677062174137";"55.5869156908447";"Лебедянская улица";"Южный административный округ";"район Бирюлёво Восточное";"А203; А693";"Лебедянская ул.";"от центра";"нет";"";"активна";"1723299";"{type=Point, coordinates=[37.667706247682, 55.5869153214985]}";
"6974";"«Аптека», Лебедянская улица (от центра)";"37.6739535653034";"55.5865117317677";"Лебедянская улица";"Южный административный округ";"район Бирюлёво Восточное";"А203; А693";"Аптека";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723300";"{type=Point, coordinates=[37.6739535961237, 55.5865113624248]}";
"6975";"«Метро Царицыно (выс.)», Товарищеская улица (в центр)";"37.6692243345956";"55.6204704273773";"Товарищеская улица";"Южный административный округ";"район Царицыно";"А203; А245; А756; А761";"Метро Царицыно (выс.)";"в центр";"нет";"";"активна";"1723301";"{type=Point, coordinates=[37.6692243650776, 55.6204700579221]}";
"6978";"«Аптека», Лебедянская улица (в центр)";"37.6732567468881";"55.5866990993592";"Лебедянская улица";"Южный административный округ";"район Бирюлёво Восточное";"А717; АН5; А203; А693";"Аптека";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723302";"{type=Point, coordinates=[37.6732567774503, 55.5866987301321]}";
"6981";"«Платф. Москворечье», Каширское шоссе (в центр) (3)";"37.6860404783277";"55.6403922805236";"Каширское шоссе";"Южный административный округ";"район Москворечье-Сабурово";"А299; Тб67; А608; А291";"Платф. Москворечье";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723303";"{type=Point, coordinates=[37.6860405092198, 55.6403919114838]}";
"6986";"«Метро Таганская», Нижняя Радищевская улица (от центра)";"37.6523532206965";"55.7424308921536";"Нижняя Радищевская улица";"Центральный административный округ";"Таганский район";"А63Т; Тб63к; ТбМ7К; ТбМ7";"Метро Таганская";"от центра";"да";"ООО «Праймсайт»";"активна";"1723304";"{type=Point, coordinates=[37.652353251519, 55.742430523712]}";
"6860";"«Бирюлевская ул., 58», Михневская улица (от центра) (1)";"37.6713892730914";"55.5804068413903";"Михневская улица";"Южный административный округ";"район Бирюлёво Восточное";"А690; А717; АН5; А693; А289";"Бирюлевская ул., 58";"от центра";"нет";"";"активна";"1723306";"{type=Point, coordinates=[37.6713893039306, 55.5804064716683]}";
"6941";"«Домодедовская ул.», Домодедовская улица (в центр)";"37.7091933271719";"55.6099025039778";"Домодедовская улица";"Южный административный округ";"район Орехово-Борисово Северное";"А117; А711; А717; А765; А766; АН5; А148";"Домодедовская ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723307";"{type=Point, coordinates=[37.7091933575919, 55.6099021344737]}";
"6942";"«Поликлиника № 166», Домодедовская улица (от центра)";"37.707776149911";"55.612006947899";"Домодедовская улица";"Южный административный округ";"район Орехово-Борисово Северное";"А117; А711; А717; А765; А766; АН5; А148";"Поликлиника № 166";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1723308";"{type=Point, coordinates=[37.7077761807948, 55.6120065785709]}";
"6943";"«Универсам», Домодедовская улица (в центр)";"37.7068748825595";"55.6145138356352";"Домодедовская улица";"Южный административный округ";"район Орехово-Борисово Северное";"А117; А711; А717; А765; А766; АН5; А148";"Универсам";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723309";"{type=Point, coordinates=[37.706874912754, 55.6145134665542]}";
"6944";"«Обувная ф-ка», Ясеневая улица (в центр) (1)";"37.7211422331524";"55.6012218670534";"Ясеневая улица";"Южный административный округ";"район Орехово-Борисово Южное";"А148; А274; А510; А694; А704К; А766; АН5";"Обувная ф-ка";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723310";"{type=Point, coordinates=[37.7211422632832, 55.6012214977505]}";
"6945";"«Домодедовская ул., 46», Домодедовская улица (в центр) (1)";"37.7156193536122";"55.600980174805";"Домодедовская улица";"Южный административный округ";"район Орехово-Борисово Южное";"А274; А694; А766; АН5; А148";"Домодедовская ул., 46";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723311";"{type=Point, coordinates=[37.7156193840891, 55.6009798054512]}";
"6946";"«М-н Белград», Домодедовская улица (в центр)";"37.7135452049804";"55.6047027945026";"Домодедовская улица";"Южный административный округ";"район Орехово-Борисово Южное";"А148; А274; А694; А766; АН5";"М-н Белград";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723312";"{type=Point, coordinates=[37.7135452351925, 55.6047024250474]}";
"6947";"«Домодедовская ул., 17», Домодедовская улица (в центр)";"37.7099467322201";"55.6083381644152";"Домодедовская улица";"Южный административный округ";"район Орехово-Борисово Южное";"А95; А274; А694; А766";"Домодедовская ул., 17";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723313";"{type=Point, coordinates=[37.7099467629389, 55.6083377948695]}";
"6948";"«Шипиловский пр.», улица Маршала Захарова (в центр)";"37.6965392758173";"55.6182956341366";"улица Маршала Захарова";"Южный административный округ";"район Орехово-Борисово Северное";"А148; А709; А711; А758Ф; АН5";"Шипиловский пр.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723314";"{type=Point, coordinates=[37.6965393067422, 55.6182952647418]}";
"6949";"«Ул. Марш. Захарова», улица Маршала Захарова (в центр)";"37.6990311638748";"55.621381782878";"улица Маршала Захарова";"Южный административный округ";"район Орехово-Борисово Северное";"А148; А709; А711; А758Ф; АН5";"Ул. Марш. Захарова";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723315";"{type=Point, coordinates=[37.6990311947171, 55.6213814137029]}";
"7622";"«Молокозавод», Пермская улица (в центр)";"37.7406431044428";"55.8209906414493";"Пермская улица";"Восточный административный округ";"район Метрогородок";"А627";"Молокозавод";"в центр";"нет";"";"активна";"1723316";"{type=Point, coordinates=[37.7406431353229, 55.8209902731714]}";
"7623";"«Объединение Колосс», Пермская улица (в центр)";"37.7432583293205";"55.8211536641023";"Пермская улица";"Восточный административный округ";"район Метрогородок";"А627";"Объединение Колосс";"в центр";"нет";"";"активна";"1723317";"{type=Point, coordinates=[37.7432583601827, 55.8211532958489]}";
"7624";"«Открытое ш.», Пермская улица (в центр)";"37.749495350796";"55.8210828030741";"Пермская улица";"Восточный административный округ";"район Метрогородок";"А627";"Открытое ш.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1723318";"{type=Point, coordinates=[37.749495382058, 55.8210824348238]}";
